Device: cuda
 Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s] Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.24it/s] Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.10it/s] Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.03it/s] Loading checkpoint shards: 100%|██████████| 4/4 [00:03<00:00,  1.17it/s] Loading checkpoint shards: 100%|██████████| 4/4 [00:03<00:00,  1.14it/s]
WARNING:root:With reduced precision, it is advised to use `from_pretrained_no_processing` instead of `from_pretrained`.
WARNING:root:You are not using LayerNorm, so the writing weights can't be centered! Skipping
Loaded pretrained model meta-llama/Llama-3.1-8B into HookedTransformer

Feature 2604 repeat score is 0.67

Feature 2605 repeat score is 0.05

Feature 2606 repeat score is 0.45

Feature 2607 repeat score is 0.07

Feature 2608 repeat score is 0.87

Feature 2609 repeat score is 0.17

Feature 2610 repeat score is 0.12

Feature 2611 repeat score is 0.13

Feature 2612 repeat score is 0.00

Feature 2613 repeat score is 0.08

Feature 2614 repeat score is 0.05

Feature 2615 repeat score is 0.27

Feature 2616 repeat score is 0.19

Feature 2617 repeat score is 0.00

Feature 2618 repeat score is 0.32

Feature 2619 repeat score is 0.00

Feature 2620 repeat score is 0.06

Feature 2621 repeat score is 0.19

Feature 2622 repeat score is 0.05

Feature 2623 repeat score is 0.00

Feature 2624 repeat score is 0.06

Feature 2625 repeat score is 0.06

Feature 2626 repeat score is 0.13

Feature 2627 repeat score is 0.00

Feature 2628 repeat score is 0.17

Feature 2629 repeat score is 0.05

Feature 2630 repeat score is 0.26

Feature 2631 repeat score is 0.05

Feature 2632 repeat score is 0.65

Feature 2633 repeat score is 0.17

Feature 2634 repeat score is 0.00

Feature 2635 repeat score is 0.00

Feature 2636 repeat score is 0.38

Feature 2637 repeat score is 0.43

Feature 2638 repeat score is 0.18

Feature 2639 repeat score is 0.22

Feature 2640 repeat score is 0.34

Feature 2641 repeat score is 0.29

Feature 2642 repeat score is 0.14

Feature 2643 repeat score is 0.00

Feature 2644 repeat score is 0.00

Feature 2645 repeat score is 0.00

Feature 2646 repeat score is 0.33

Feature 2647 repeat score is 0.32

Feature 2648 repeat score is 0.16

Feature 2649 repeat score is 0.21

Feature 2650 repeat score is 0.14

Feature 2651 repeat score is 0.57

Feature 2652 repeat score is 0.00

Feature 2653 repeat score is 0.00

Feature 2654 repeat score is 0.18

Feature 2655 repeat score is 0.38

Feature 2656 repeat score is 0.15

Feature 2657 repeat score is 0.19

Feature 2658 repeat score is 0.08

Feature 2659 repeat score is 0.25

Feature 2660 repeat score is 0.00

Feature 2661 repeat score is 0.05

Feature 2662 repeat score is 0.18

Feature 2663 repeat score is 0.08

Feature 2664 repeat score is 0.27

Feature 2665 repeat score is 0.24

Feature 2666 repeat score is 0.24

Feature 2667 repeat score is 0.54

Feature 2668 repeat score is 0.13

Feature 2669 repeat score is 0.29

Feature 2670 repeat score is 0.71

Feature 2671 repeat score is 0.40

Feature 2672 repeat score is 0.27

Feature 2673 repeat score is 0.12

Feature 2674 repeat score is 0.03

Feature 2675 repeat score is 0.06

Feature 2676 repeat score is 0.47

Feature 2677 repeat score is 0.00

Feature 2678 repeat score is 0.26

Feature 2679 repeat score is 0.00

Feature 2680 repeat score is 0.22

Feature 2681 repeat score is 0.06

Feature 2682 repeat score is 0.45

Feature 2683 repeat score is 0.14

Feature 2684 repeat score is 0.00

Feature 2685 repeat score is 0.13

Feature 2686 repeat score is 0.00

Feature 2687 repeat score is 0.00

Feature 2688 repeat score is 0.17

Feature 2689 repeat score is 0.32

Feature 2690 repeat score is 0.08

Feature 2691 repeat score is 0.20

Feature 2692 repeat score is 0.00

Feature 2693 repeat score is 0.19

Feature 2694 repeat score is 0.05

Feature 2695 repeat score is 0.47

Feature 2696 repeat score is 0.40

Feature 2697 repeat score is 0.77

Feature 2698 repeat score is 0.00

Feature 2699 repeat score is 0.00

Feature 2700 repeat score is 0.09

Feature 2701 repeat score is 0.07

Feature 2702 repeat score is 0.00

Feature 2703 repeat score is 0.71

Feature 2704 repeat score is 0.14

Feature 2705 repeat score is 0.29

Feature 2706 repeat score is 0.31

Feature 2707 repeat score is 0.20

Feature 2708 repeat score is 0.24

Feature 2709 repeat score is 0.41

Feature 2710 repeat score is 0.15

Feature 2711 repeat score is 0.15

Feature 2712 repeat score is 0.19

Feature 2713 repeat score is 0.10

Feature 2714 repeat score is 0.55

Feature 2715 repeat score is 0.12

Feature 2716 repeat score is 0.00

Feature 2717 repeat score is 0.67

Feature 2718 repeat score is 0.28

Feature 2719 repeat score is 0.32

Feature 2720 repeat score is 0.06

Feature 2721 repeat score is 0.17

Feature 2722 repeat score is 0.46

Feature 2723 repeat score is 0.22

Feature 2724 repeat score is 0.18

Feature 2725 repeat score is 0.33

Feature 2726 repeat score is 0.60

Feature 2727 repeat score is 0.06

Feature 2728 repeat score is 0.00

Feature 2729 repeat score is 0.00

Feature 2730 repeat score is 0.35

Feature 2731 repeat score is 0.42

Feature 2732 repeat score is 0.07

Feature 2733 repeat score is 0.00

Feature 2734 repeat score is 0.22

Feature 2735 repeat score is 0.27

Feature 2736 repeat score is 0.18

Feature 2737 repeat score is 0.00

Feature 2738 repeat score is 0.30

Feature 2739 repeat score is 0.33

Feature 2740 repeat score is 0.26

Feature 2741 repeat score is 0.00

Feature 2742 repeat score is 0.23

Feature 2743 repeat score is 0.27

Feature 2744 repeat score is 0.25

Feature 2745 repeat score is 0.13

Feature 2746 repeat score is 0.00

Feature 2747 repeat score is 0.06

Feature 2748 repeat score is 0.09

Feature 2749 repeat score is 0.46

Feature 2750 repeat score is 0.04

Feature 2751 repeat score is 0.08

Feature 2752 repeat score is 0.41

Feature 2753 repeat score is 0.21

Feature 2754 repeat score is 0.15

Feature 2755 repeat score is 0.20

Feature 2756 repeat score is 0.24

Feature 2757 repeat score is 0.09

Feature 2758 repeat score is 0.13

Feature 2759 repeat score is 0.00

Feature 2760 repeat score is 0.52

Feature 2761 repeat score is 0.23

Feature 2762 repeat score is 0.12

Feature 2763 repeat score is 0.42

Feature 2764 repeat score is 0.13

Feature 2765 repeat score is 0.33

Feature 2766 repeat score is 0.24

Feature 2767 repeat score is 0.00

Feature 2768 repeat score is 0.06

Feature 2769 repeat score is 0.15

Feature 2770 repeat score is 0.16

Feature 2771 repeat score is 0.16

Feature 2772 repeat score is 0.33

Feature 2773 repeat score is 0.13

Feature 2774 repeat score is 0.36

Feature 2775 repeat score is 0.00

Feature 2776 repeat score is 0.04

Feature 2777 repeat score is 0.00

Feature 2778 repeat score is 0.18

Feature 2779 repeat score is 0.27

Feature 2780 repeat score is 0.36

Feature 2781 repeat score is 0.00

Feature 2782 repeat score is 0.11

Feature 2783 repeat score is 0.46

Feature 2784 repeat score is 0.11

Feature 2785 repeat score is 0.00

Feature 2786 repeat score is 0.05

Feature 2787 repeat score is 0.61

Feature 2788 repeat score is 0.42

Feature 2789 repeat score is 0.39

Feature 2790 repeat score is 0.07

Feature 2791 repeat score is 0.33

Feature 2792 repeat score is 0.00

Feature 2793 repeat score is 0.10

Feature 2794 repeat score is 0.05

Feature 2795 repeat score is 0.25

Feature 2796 repeat score is 0.35

Feature 2797 repeat score is 0.26

Feature 2798 repeat score is 0.27

Feature 2799 repeat score is 0.41

Feature 2800 repeat score is 0.06

Feature 2801 repeat score is 0.20

Feature 2802 repeat score is 0.08

Feature 2803 repeat score is 0.35

Feature 2804 repeat score is 0.00

Feature 2805 repeat score is 0.33

Feature 2806 repeat score is 0.06

Feature 2807 repeat score is 0.22

Feature 2808 repeat score is 0.10

Feature 2809 repeat score is 0.09

Feature 2810 repeat score is 0.22

Feature 2811 repeat score is 0.00

Feature 2812 repeat score is 0.33

Feature 2813 repeat score is 0.19

Feature 2814 repeat score is 0.04

Feature 2815 repeat score is 0.28

Feature 2816 repeat score is 0.00

Feature 2817 repeat score is 0.19

Feature 2818 repeat score is 0.24

Feature 2819 repeat score is 0.04

Feature 2820 repeat score is 0.19

Feature 2821 repeat score is 0.16

Feature 2822 repeat score is 0.15

Feature 2823 repeat score is 0.00

Feature 2824 repeat score is 0.37

Feature 2825 repeat score is 0.20

Feature 2826 repeat score is 0.69

Feature 2827 repeat score is 0.00

Feature 2828 repeat score is 0.49

Feature 2829 repeat score is 0.28

Feature 2830 repeat score is 0.28

Feature 2831 repeat score is 0.36

Feature 2832 repeat score is 0.44

Feature 2833 repeat score is 0.00

Feature 2834 repeat score is 0.30

Feature 2835 repeat score is 0.42

Feature 2836 repeat score is 0.29

processing features::   9%|▊         | 2838/32767 [1:58:57<21:00:21,  2.53s/it]processing features::   9%|▊         | 2839/32767 [1:58:59<19:23:39,  2.33s/it]processing features::   9%|▊         | 2840/32767 [1:59:01<19:54:34,  2.39s/it]processing features::   9%|▊         | 2841/32767 [1:59:04<20:10:41,  2.43s/it]processing features::   9%|▊         | 2842/32767 [1:59:06<20:21:56,  2.45s/it]processing features::   9%|▊         | 2843/32767 [1:59:09<20:29:58,  2.47s/it]processing features::   9%|▊         | 2844/32767 [1:59:11<20:35:13,  2.48s/it]processing features::   9%|▊         | 2845/32767 [1:59:13<18:54:24,  2.27s/it]processing features::   9%|▊         | 2846/32767 [1:59:16<19:34:43,  2.36s/it]processing features::   9%|▊         | 2847/32767 [1:59:18<19:59:29,  2.41s/it]processing features::   9%|▊         | 2848/32767 [1:59:21<20:18:49,  2.44s/it]processing features::   9%|▊         | 2849/32767 [1:59:23<20:43:07,  2.49s/it]processing features::   9%|▊         | 2850/32767 [1:59:26<20:51:50,  2.51s/it]processing features::   9%|▊         | 2851/32767 [1:59:29<22:38:15,  2.72s/it]processing features::   9%|▊         | 2852/32767 [1:59:32<22:18:16,  2.68s/it]processing features::   9%|▊         | 2853/32767 [1:59:34<22:00:02,  2.65s/it]processing features::   9%|▊         | 2854/32767 [1:59:38<24:16:43,  2.92s/it]processing features::   9%|▊         | 2855/32767 [1:59:41<26:08:13,  3.15s/it]processing features::   9%|▊         | 2856/32767 [1:59:44<25:44:29,  3.10s/it]processing features::   9%|▊         | 2857/32767 [1:59:47<24:59:26,  3.01s/it]processing features::   9%|▊         | 2858/32767 [1:59:51<26:36:51,  3.20s/it]processing features::   9%|▊         | 2859/32767 [1:59:53<25:03:58,  3.02s/it]processing features::   9%|▊         | 2860/32767 [1:59:56<23:57:36,  2.88s/it]processing features::   9%|▊         | 2861/32767 [1:59:59<23:12:21,  2.79s/it]processing features::   9%|▊         | 2862/32767 [2:00:01<22:33:28,  2.72s/it]processing features::   9%|▊         | 2863/32767 [2:00:04<22:12:30,  2.67s/it]processing features::   9%|▊         | 2864/32767 [2:00:06<22:08:03,  2.66s/it]processing features::   9%|▊         | 2865/32767 [2:00:09<21:51:34,  2.63s/it]processing features::   9%|▊         | 2866/32767 [2:00:12<21:41:07,  2.61s/it]processing features::   9%|▊         | 2867/32767 [2:00:14<21:34:05,  2.60s/it]processing features::   9%|▉         | 2868/32767 [2:00:17<21:21:18,  2.57s/it]processing features::   9%|▉         | 2869/32767 [2:00:19<21:11:19,  2.55s/it]processing features::   9%|▉         | 2870/32767 [2:00:22<21:01:40,  2.53s/it]processing features::   9%|▉         | 2871/32767 [2:00:24<20:57:36,  2.52s/it]processing features::   9%|▉         | 2872/32767 [2:00:27<20:57:59,  2.52s/it]processing features::   9%|▉         | 2873/32767 [2:00:29<20:59:16,  2.53s/it]processing features::   9%|▉         | 2874/32767 [2:00:32<21:04:49,  2.54s/it]processing features::   9%|▉         | 2875/32767 [2:00:34<21:10:07,  2.55s/it]processing features::   9%|▉         | 2876/32767 [2:00:37<21:17:22,  2.56s/it]processing features::   9%|▉         | 2877/32767 [2:00:39<21:16:16,  2.56s/it]processing features::   9%|▉         | 2878/32767 [2:00:42<21:15:47,  2.56s/it]processing features::   9%|▉         | 2879/32767 [2:00:45<21:13:31,  2.56s/it]processing features::   9%|▉         | 2880/32767 [2:00:47<21:12:34,  2.55s/it]processing features::   9%|▉         | 2881/32767 [2:00:50<21:11:11,  2.55s/it]processing features::   9%|▉         | 2882/32767 [2:00:52<21:18:24,  2.57s/it]processing features::   9%|▉         | 2883/32767 [2:00:55<21:15:52,  2.56s/it]processing features::   9%|▉         | 2884/32767 [2:00:56<17:58:56,  2.17s/it]processing features::   9%|▉         | 2885/32767 [2:00:59<19:03:54,  2.30s/it]processing features::   9%|▉         | 2886/32767 [2:01:01<19:42:22,  2.37s/it]processing features::   9%|▉         | 2887/32767 [2:01:04<20:01:10,  2.41s/it]processing features::   9%|▉         | 2888/32767 [2:01:06<20:21:56,  2.45s/it]processing features::   9%|▉         | 2889/32767 [2:01:09<20:38:28,  2.49s/it]processing features::   9%|▉         | 2890/32767 [2:01:11<20:50:31,  2.51s/it]processing features::   9%|▉         | 2891/32767 [2:01:14<20:53:50,  2.52s/it]processing features::   9%|▉         | 2892/32767 [2:01:16<21:02:17,  2.54s/it]processing features::   9%|▉         | 2893/32767 [2:01:19<21:07:49,  2.55s/it]processing features::   9%|▉         | 2894/32767 [2:01:22<21:23:39,  2.58s/it]processing features::   9%|▉         | 2895/32767 [2:01:24<21:18:50,  2.57s/it]processing features::   9%|▉         | 2896/32767 [2:01:27<21:13:26,  2.56s/it]processing features::   9%|▉         | 2897/32767 [2:01:29<21:10:35,  2.55s/it]processing features::   9%|▉         | 2898/32767 [2:01:32<21:27:36,  2.59s/it]processing features::   9%|▉         | 2899/32767 [2:01:35<21:22:52,  2.58s/it]processing features::   9%|▉         | 2900/32767 [2:01:37<21:18:42,  2.57s/it]processing features::   9%|▉         | 2901/32767 [2:01:40<21:15:12,  2.56s/it]processing features::   9%|▉         | 2902/32767 [2:01:42<21:29:32,  2.59s/it]processing features::   9%|▉         | 2903/32767 [2:01:45<21:22:55,  2.58s/it]processing features::   9%|▉         | 2904/32767 [2:01:47<21:17:05,  2.57s/it]processing features::   9%|▉         | 2905/32767 [2:01:50<21:09:39,  2.55s/it]processing features::   9%|▉         | 2906/32767 [2:01:52<21:07:36,  2.55s/it]processing features::   9%|▉         | 2907/32767 [2:01:55<21:00:03,  2.53s/it]processing features::   9%|▉         | 2908/32767 [2:01:57<20:54:54,  2.52s/it]processing features::   9%|▉         | 2909/32767 [2:02:00<20:53:58,  2.52s/it]processing features::   9%|▉         | 2910/32767 [2:02:03<21:04:19,  2.54s/it]processing features::   9%|▉         | 2911/32767 [2:02:05<21:05:06,  2.54s/it]processing features::   9%|▉         | 2912/32767 [2:02:08<21:03:21,  2.54s/it]processing features::   9%|▉         | 2913/32767 [2:02:10<21:13:50,  2.56s/it]processing features::   9%|▉         | 2914/32767 [2:02:13<21:18:44,  2.57s/it]processing features::   9%|▉         | 2915/32767 [2:02:15<21:11:17,  2.56s/it]processing features::   9%|▉         | 2916/32767 [2:02:18<21:04:11,  2.54s/it]processing features::   9%|▉         | 2917/32767 [2:02:20<21:08:28,  2.55s/it]processing features::   9%|▉         | 2918/32767 [2:02:23<21:07:54,  2.55s/it]processing features::   9%|▉         | 2919/32767 [2:02:26<21:15:25,  2.56s/it]processing features::   9%|▉         | 2920/32767 [2:02:28<21:26:05,  2.59s/it]processing features::   9%|▉         | 2921/32767 [2:02:31<21:21:15,  2.58s/it]processing features::   9%|▉         | 2922/32767 [2:02:33<21:18:22,  2.57s/it]processing features::   9%|▉         | 2923/32767 [2:02:36<21:14:23,  2.56s/it]processing features::   9%|▉         | 2924/32767 [2:02:38<21:17:24,  2.57s/it]processing features::   9%|▉         | 2925/32767 [2:02:41<21:23:37,  2.58s/it]processing features::   9%|▉         | 2926/32767 [2:02:44<21:25:27,  2.58s/it]processing features::   9%|▉         | 2927/32767 [2:02:46<21:21:25,  2.58s/it]processing features::   9%|▉         | 2928/32767 [2:02:48<19:10:04,  2.31s/it]processing features::   9%|▉         | 2929/32767 [2:02:51<20:00:25,  2.41s/it]processing features::   9%|▉         | 2930/32767 [2:02:53<20:26:48,  2.47s/it]processing features::   9%|▉         | 2931/32767 [2:02:56<20:44:21,  2.50s/it]processing features::   9%|▉         | 2932/32767 [2:02:58<20:48:14,  2.51s/it]processing features::   9%|▉         | 2933/32767 [2:03:01<20:56:21,  2.53s/it]processing features::   9%|▉         | 2934/32767 [2:03:03<20:58:20,  2.53s/it]processing features::   9%|▉         | 2935/32767 [2:03:06<21:01:04,  2.54s/it]processing features::   9%|▉         | 2936/32767 [2:03:08<21:01:09,  2.54s/it]processing features::   9%|▉         | 2937/32767 [2:03:11<21:04:19,  2.54s/it]processing features::   9%|▉         | 2938/32767 [2:03:14<21:08:27,  2.55s/it]processing features::   9%|▉         | 2939/32767 [2:03:16<21:17:15,  2.57s/it]processing features::   9%|▉         | 2940/32767 [2:03:19<21:22:17,  2.58s/it]processing features::   9%|▉         | 2941/32767 [2:03:21<21:19:42,  2.57s/it]processing features::   9%|▉         | 2942/32767 [2:03:24<21:15:15,  2.57s/it]processing features::   9%|▉         | 2943/32767 [2:03:26<20:20:15,  2.45s/it]processing features::   9%|▉         | 2944/32767 [2:03:29<20:34:23,  2.48s/it]processing features::   9%|▉         | 2945/32767 [2:03:31<20:49:52,  2.51s/it]processing features::   9%|▉         | 2946/32767 [2:03:34<20:58:06,  2.53s/it]processing features::   9%|▉         | 2947/32767 [2:03:36<21:05:23,  2.55s/it]processing features::   9%|▉         | 2948/32767 [2:03:39<21:13:46,  2.56s/it]processing features::   9%|▉         | 2949/32767 [2:03:42<21:19:54,  2.58s/it]processing features::   9%|▉         | 2950/32767 [2:03:44<21:28:54,  2.59s/it]processing features::   9%|▉         | 2951/32767 [2:03:47<21:27:39,  2.59s/it]processing features::   9%|▉         | 2952/32767 [2:03:49<21:27:29,  2.59s/it]processing features::   9%|▉         | 2953/32767 [2:03:52<21:35:58,  2.61s/it]processing features::   9%|▉         | 2954/32767 [2:03:55<21:38:01,  2.61s/it]processing features::   9%|▉         | 2955/32767 [2:03:57<21:37:19,  2.61s/it]processing features::   9%|▉         | 2956/32767 [2:04:00<21:37:16,  2.61s/it]processing features::   9%|▉         | 2957/32767 [2:04:03<21:40:31,  2.62s/it]processing features::   9%|▉         | 2958/32767 [2:04:05<21:40:14,  2.62s/it]processing features::   9%|▉         | 2959/32767 [2:04:08<21:43:07,  2.62s/it]processing features::   9%|▉         | 2960/32767 [2:04:10<21:35:57,  2.61s/it]processing features::   9%|▉         | 2961/32767 [2:04:11<17:19:38,  2.09s/it]processing features::   9%|▉         | 2962/32767 [2:04:14<18:27:17,  2.23s/it]processing features::   9%|▉         | 2963/32767 [2:04:16<19:16:59,  2.33s/it]processing features::   9%|▉         | 2964/32767 [2:04:19<19:50:50,  2.40s/it]processing features::   9%|▉         | 2965/32767 [2:04:21<20:16:17,  2.45s/it]processing features::   9%|▉         | 2966/32767 [2:04:24<20:34:39,  2.49s/it]processing features::   9%|▉         | 2967/32767 [2:04:27<20:51:56,  2.52s/it]processing features::   9%|▉         | 2968/32767 [2:04:29<20:58:52,  2.53s/it]processing features::   9%|▉         | 2969/32767 [2:04:32<21:06:50,  2.55s/it]processing features::   9%|▉         | 2970/32767 [2:04:34<21:04:53,  2.55s/it]processing features::   9%|▉         | 2971/32767 [2:04:37<21:05:23,  2.55s/it]processing features::   9%|▉         | 2972/32767 [2:04:39<21:06:14,  2.55s/it]processing features::   9%|▉         | 2973/32767 [2:04:42<21:05:20,  2.55s/it]processing features::   9%|▉         | 2974/32767 [2:04:45<21:06:49,  2.55s/it]processing features::   9%|▉         | 2975/32767 [2:04:47<21:14:18,  2.57s/it]processing features::   9%|▉         | 2976/32767 [2:04:50<21:17:45,  2.57s/it]processing features::   9%|▉         | 2977/32767 [2:04:52<21:18:16,  2.57s/it]processing features::   9%|▉         | 2978/32767 [2:04:55<21:20:59,  2.58s/it]processing features::   9%|▉         | 2979/32767 [2:04:57<21:19:25,  2.58s/it]processing features::   9%|▉         | 2980/32767 [2:05:00<21:16:30,  2.57s/it]processing features::   9%|▉         | 2981/32767 [2:05:03<21:18:18,  2.57s/it]processing features::   9%|▉         | 2982/32767 [2:05:05<21:22:34,  2.58s/it]processing features::   9%|▉         | 2983/32767 [2:05:08<21:16:03,  2.57s/it]processing features::   9%|▉         | 2984/32767 [2:05:10<21:11:28,  2.56s/it]processing features::   9%|▉         | 2985/32767 [2:05:13<21:24:40,  2.59s/it]processing features::   9%|▉         | 2986/32767 [2:05:15<19:28:41,  2.35s/it]processing features::   9%|▉         | 2987/32767 [2:05:17<19:55:58,  2.41s/it]processing features::   9%|▉         | 2988/32767 [2:05:20<20:16:09,  2.45s/it]processing features::   9%|▉         | 2989/32767 [2:05:22<20:30:54,  2.48s/it]processing features::   9%|▉         | 2990/32767 [2:05:25<20:46:07,  2.51s/it]processing features::   9%|▉         | 2991/32767 [2:05:28<20:52:44,  2.52s/it]processing features::   9%|▉         | 2992/32767 [2:05:30<20:51:07,  2.52s/it]processing features::   9%|▉         | 2993/32767 [2:05:33<20:59:59,  2.54s/it]processing features::   9%|▉         | 2994/32767 [2:05:35<21:03:44,  2.55s/it]processing features::   9%|▉         | 2995/32767 [2:05:38<21:11:50,  2.56s/it]processing features::   9%|▉         | 2996/32767 [2:05:40<21:15:01,  2.57s/it]processing features::   9%|▉         | 2997/32767 [2:05:43<21:20:48,  2.58s/it]processing features::   9%|▉         | 2999/32767 [2:05:46<16:32:54,  2.00s/it]processing features::   9%|▉         | 3000/32767 [2:05:48<17:40:42,  2.14s/it]processing features::   9%|▉         | 3001/32767 [2:05:51<18:36:34,  2.25s/it]processing features::   9%|▉         | 3002/32767 [2:05:53<19:20:17,  2.34s/it]processing features::   9%|▉         | 3003/32767 [2:05:55<18:41:45,  2.26s/it]processing features::   9%|▉         | 3004/32767 [2:05:58<19:32:04,  2.36s/it]processing features::   9%|▉         | 3005/32767 [2:06:01<20:11:47,  2.44s/it]processing features::   9%|▉         | 3006/32767 [2:06:03<20:31:52,  2.48s/it]processing features::   9%|▉         | 3007/32767 [2:06:05<19:18:17,  2.34s/it]processing features::   9%|▉         | 3008/32767 [2:06:08<19:52:14,  2.40s/it]processing features::   9%|▉         | 3009/32767 [2:06:09<17:48:11,  2.15s/it]processing features::   9%|▉         | 3010/32767 [2:06:12<18:45:55,  2.27s/it]processing features::   9%|▉         | 3011/32767 [2:06:14<19:27:13,  2.35s/it]processing features::   9%|▉         | 3012/32767 [2:06:17<19:57:50,  2.42s/it]processing features::   9%|▉         | 3013/32767 [2:06:20<20:23:23,  2.47s/it]processing features::   9%|▉         | 3014/32767 [2:06:22<20:36:28,  2.49s/it]processing features::   9%|▉         | 3015/32767 [2:06:25<20:50:44,  2.52s/it]processing features::   9%|▉         | 3016/32767 [2:06:27<20:55:45,  2.53s/it]processing features::   9%|▉         | 3017/32767 [2:06:30<20:59:42,  2.54s/it]processing features::   9%|▉         | 3018/32767 [2:06:32<21:11:21,  2.56s/it]processing features::   9%|▉         | 3019/32767 [2:06:35<21:13:24,  2.57s/it]processing features::   9%|▉         | 3020/32767 [2:06:38<21:18:05,  2.58s/it]processing features::   9%|▉         | 3021/32767 [2:06:40<21:15:30,  2.57s/it]processing features::   9%|▉         | 3022/32767 [2:06:42<18:13:46,  2.21s/it]processing features::   9%|▉         | 3023/32767 [2:06:44<19:10:31,  2.32s/it]processing features::   9%|▉         | 3024/32767 [2:06:47<19:59:40,  2.42s/it]processing features::   9%|▉         | 3025/32767 [2:06:49<20:27:33,  2.48s/it]processing features::   9%|▉         | 3026/32767 [2:06:52<20:51:00,  2.52s/it]processing features::   9%|▉         | 3027/32767 [2:06:55<21:01:12,  2.54s/it]processing features::   9%|▉         | 3028/32767 [2:06:57<21:05:25,  2.55s/it]processing features::   9%|▉         | 3029/32767 [2:07:00<21:04:31,  2.55s/it]processing features::   9%|▉         | 3030/32767 [2:07:02<21:06:29,  2.56s/it]processing features::   9%|▉         | 3031/32767 [2:07:05<21:07:43,  2.56s/it]processing features::   9%|▉         | 3032/32767 [2:07:07<21:11:24,  2.57s/it]processing features::   9%|▉         | 3033/32767 [2:07:10<21:23:20,  2.59s/it]processing features::   9%|▉         | 3034/32767 [2:07:13<21:29:19,  2.60s/it]processing features::   9%|▉         | 3035/32767 [2:07:15<21:23:23,  2.59s/it]processing features::   9%|▉         | 3036/32767 [2:07:18<21:23:25,  2.59s/it]processing features::   9%|▉         | 3037/32767 [2:07:20<21:22:34,  2.59s/it]processing features::   9%|▉         | 3038/32767 [2:07:23<21:15:39,  2.57s/it]processing features::   9%|▉         | 3039/32767 [2:07:26<21:14:28,  2.57s/it]processing features::   9%|▉         | 3040/32767 [2:07:28<21:12:39,  2.57s/it]processing features::   9%|▉         | 3041/32767 [2:07:31<21:11:52,  2.57s/it]processing features::   9%|▉         | 3042/32767 [2:07:33<21:17:17,  2.58s/it]processing features::   9%|▉         | 3043/32767 [2:07:36<21:10:41,  2.56s/it]processing features::   9%|▉         | 3044/32767 [2:07:38<21:14:17,  2.57s/it]processing features::   9%|▉         | 3045/32767 [2:07:41<21:17:26,  2.58s/it]processing features::   9%|▉         | 3046/32767 [2:07:44<21:07:52,  2.56s/it]processing features::   9%|▉         | 3047/32767 [2:07:46<21:13:26,  2.57s/it]processing features::   9%|▉         | 3048/32767 [2:07:49<21:09:47,  2.56s/it]processing features::   9%|▉         | 3049/32767 [2:07:51<21:13:27,  2.57s/it]processing features::   9%|▉         | 3050/32767 [2:07:54<21:04:04,  2.55s/it]processing features::   9%|▉         | 3051/32767 [2:07:56<21:06:08,  2.56s/it]processing features::   9%|▉         | 3052/32767 [2:07:59<21:03:36,  2.55s/it]processing features::   9%|▉         | 3053/32767 [2:08:01<21:03:55,  2.55s/it]processing features::   9%|▉         | 3054/32767 [2:08:04<21:04:22,  2.55s/it]processing features::   9%|▉         | 3055/32767 [2:08:07<21:10:24,  2.57s/it]processing features::   9%|▉         | 3056/32767 [2:08:09<21:13:30,  2.57s/it]processing features::   9%|▉         | 3057/32767 [2:08:12<21:10:59,  2.57s/it]processing features::   9%|▉         | 3058/32767 [2:08:14<21:08:18,  2.56s/it]processing features::   9%|▉         | 3059/32767 [2:08:17<21:06:33,  2.56s/it]processing features::   9%|▉         | 3060/32767 [2:08:19<21:05:34,  2.56s/it]processing features::   9%|▉         | 3061/32767 [2:08:22<21:07:12,  2.56s/it]processing features::   9%|▉         | 3062/32767 [2:08:25<21:13:01,  2.57s/it]processing features::   9%|▉         | 3063/32767 [2:08:27<21:20:45,  2.59s/it]processing features::   9%|▉         | 3064/32767 [2:08:30<21:21:49,  2.59s/it]processing features::   9%|▉         | 3065/32767 [2:08:32<21:12:17,  2.57s/it]processing features::   9%|▉         | 3067/32767 [2:08:35<16:23:03,  1.99s/it]processing features::   9%|▉         | 3068/32767 [2:08:37<17:30:43,  2.12s/it]processing features::   9%|▉         | 3069/32767 [2:08:40<18:25:23,  2.23s/it]processing features::   9%|▉         | 3070/32767 [2:08:43<19:08:30,  2.32s/it]processing features::   9%|▉         | 3071/32767 [2:08:45<19:42:39,  2.39s/it]Feature 2837 repeat score is 0.16

Feature 2838 repeat score is 0.59

Feature 2839 repeat score is 0.17

Feature 2840 repeat score is 0.08

Feature 2841 repeat score is 0.12

Feature 2842 repeat score is 0.31

Feature 2843 repeat score is 0.52

Feature 2844 repeat score is 0.23

